fight_id,fighter1_id,fighter1,fighter2_id,fighter2,result,bout,method,round,time,format,ref,date
15750dc75b7426f3,f7a7f7118d4b01b6,Lyoto Machida,ee779c43a8926d52,Rashad Evans,Lyoto Machida,UFC Light Heavyweight Title Bout,KO/TKO,2,3:57,5 Rnd (5-5-5-5-5),Mario Yamasaki,"May 23, 2009"
d1e144ce44599f3a,621a6c59f88a44fe,Matt Hughes,86dfed7cc24a9fa7,Matt Serra,Matt Hughes,Welterweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Steve Mazzagatti,"May 23, 2009"
62fbd9d089a9a306,1fd4fbdcc67de844,Drew McFedries,ec33146e43e58933,Xavier Foupa-Pokam,Drew McFedries,Middleweight Bout,KO/TKO,1,0:37,3 Rnd (5-5-5),Yves Lavigne,"May 23, 2009"
1e87e0e4da55c92f,48d1f690b763934c,Chael Sonnen,d0c29452d3272603,Dan Miller,Chael Sonnen,Middleweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Yves Lavigne,"May 23, 2009"
eb23f3574b656624,f2688492b9a525a3,Frankie Edgar,029880cdbf5ca089,Sean Sherk,Frankie Edgar,Lightweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Herb Dean,"May 23, 2009"
b9be472f456cac79,5eedbf1e9601be35,Brock Larson,f5990c11974d8e9c,Mike Pyle,Brock Larson,Welterweight Bout,Submission,1,3:06,3 Rnd (5-5-5),Mario Yamasaki,"May 23, 2009"
f1423b63d81c88ea,219a254e15d60135,Tim Hague,658c3465581ae46b,Pat Barry,Tim Hague,Heavyweight Bout,Submission,1,1:42,3 Rnd (5-5-5),Steve Mazzagatti,"May 23, 2009"
b4bf090eb5c57903,a6959da32f0e6b5d,Kyle Bradley,64360e618823a8e4,Phillipe Nover,Kyle Bradley,Lightweight Bout,KO/TKO,1,1:03,3 Rnd (5-5-5),Yves Lavigne,"May 23, 2009"
dd400f38c483f629,59583ff832fe9d68,Krzysztof Soszynski,cc300e9aa3063431,Andre Gusmao,Krzysztof Soszynski,Light Heavyweight Bout,KO/TKO,1,3:17,3 Rnd (5-5-5),Herb Dean,"May 23, 2009"
54d14f98d4a83def,ab8900ae1f1dfd4c,Yoshiyuki Yoshida,aa79d5399571068e,Brandon Wolff,Yoshiyuki Yoshida,Welterweight Bout,Submission,1,2:24,3 Rnd (5-5-5),Steve Mazzagatti,"May 23, 2009"
5060770f197e2147,3c0437fbeda06962,George Roop,5669b828e7e11329,David Kaplan,George Roop,Lightweight Bout,Decision - Split,3,5:00,3 Rnd (5-5-5),Herb Dean,"May 23, 2009"
7291a111058dbf0e,1f454354805b6f75,Anderson Silva,cfb65863d5099327,Thales Leites,Anderson Silva,UFC Middleweight Title Bout,Decision - Unanimous,5,5:00,5 Rnd (5-5-5-5-5),Yves Lavigne,"April 18, 2009"
de84ebe3b8cb8cd3,501b07aec9b8fc2d,Sam Stout,eb29176b03dfa888,Matt Wiman,Sam Stout,Lightweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Dan Miragliotta,"April 18, 2009"
d29dd21d8881a0e0,140745cbbcb023ac,Mauricio Rua,a390eb8a9b2df298,Chuck Liddell,Mauricio Rua,Light Heavyweight Bout,KO/TKO,1,4:28,3 Rnd (5-5-5),Mario Yamasaki,"April 18, 2009"
1f64e532f942ef57,59583ff832fe9d68,Krzysztof Soszynski,579fcdfcabd23a7b,Brian Stann,Krzysztof Soszynski,Light Heavyweight Bout,Submission,1,3:53,3 Rnd (5-5-5),Dan Miragliotta,"April 18, 2009"
bcba81de8f082768,1eacf73d6a0055dc,Cheick Kongo,69b69c0178c4004d,Antoni Hardonk,Cheick Kongo,Heavyweight Bout,KO/TKO,2,2:29,3 Rnd (5-5-5),Yves Lavigne,"April 18, 2009"
0bf025d86cc2a409,24b033b3daf1c9df,Luiz Cane,f1f9e48a0d150757,Steve Cantwell,Luiz Cane,Light Heavyweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Mario Yamasaki,"April 18, 2009"
154da5e0d8541508,3c241737a6069b9f,Denis Kang,ec33146e43e58933,Xavier Foupa-Pokam,Denis Kang,Middleweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Philippe Chartier,"April 18, 2009"
793432d042384a02,52cae54377b433b7,Nate Quarry,2be6596a9db33bf5,Jason MacDonald,Nate Quarry,Middleweight Bout,KO/TKO,1,2:27,3 Rnd (5-5-5),Mario Yamasaki,"April 18, 2009"
06142a1de3bbae75,06f36cf4bd97ec77,Ed Herman,22e47b53e4ceb27c,David Loiseau,Ed Herman,Middleweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Philippe Chartier,"April 18, 2009"
bdb62b661d033fe2,cf9d24e4bd0cf2ce,Mark Bocek,1efa064872f089d0,David Bielkheden,Mark Bocek,Lightweight Bout,Submission,1,4:57,3 Rnd (5-5-5),Dan Miragliotta,"April 18, 2009"
226de3e7e71f2b4f,a26198ba5093147e,TJ Grant,55a7b2d4e54ffac9,Ryo Chonan,TJ Grant,Welterweight Bout,Decision - Split,3,5:00,3 Rnd (5-5-5),Philippe Chartier,"April 18, 2009"
c6a5ed1127cbc9b9,a08d909a5be6f410,Eliot Marshall,88a9bc81271ccd89,Vinny Magalhaes,Eliot Marshall,Light Heavyweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Yves Lavigne,"April 18, 2009"
ae68274ab6f78cd8,8b69839f3555a67b,Martin Kampmann,f9f07bb5a43535ed,Carlos Condit,Martin Kampmann,Welterweight Bout,Decision - Split,3,5:00,3 Rnd (5-5-5),Herb Dean,"April 01, 2009"
a7d42315236560e9,c0ab242c40decc55,Ryan Bader,aa03a3ca00ac6827,Carmelo Marrero,Ryan Bader,Light Heavyweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Dan Miragliotta,"April 01, 2009"
f1100f1bc6cbb351,20205040232ed0f3,Tyson Griffin,6a2f7c151031653d,Rafael Dos Anjos,Tyson Griffin,Lightweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Mario Yamasaki,"April 01, 2009"
33e576af1d064e4e,282fa667ff9c51ed,Cole Miller,d74cba8566291bfa,Junie Browning,Cole Miller,Lightweight Bout,Submission,1,1:58,3 Rnd (5-5-5),Herb Dean,"April 01, 2009"
9c7a67ce1d6a01f9,75e5fec9f72910ef,Gleison Tibau,18968f97ad34f15c,Jeremy Stephens,Gleison Tibau,Lightweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Mario Yamasaki,"April 01, 2009"
4b9203b86f0aa870,91186547a7f3f758,Ricardo Almeida,049d698d773eb3e1,Matt Horwich,Ricardo Almeida,Middleweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Dan Miragliotta,"April 01, 2009"
47e17513aae45a95,5eedbf1e9601be35,Brock Larson,59aaf2730b84698a,Jesse Sanders,Brock Larson,Welterweight Bout,Submission,1,2:01,3 Rnd (5-5-5),Herb Dean,"April 01, 2009"
c642640db89fb033,89b8d1bf1ff09d1d,Tim Credeur,f8fe2053d73d7bcf,Nick Catone,Tim Credeur,Middleweight Bout,Submission,2,3:45,3 Rnd (5-5-5),Mario Yamasaki,"April 01, 2009"
4cffb137402f7bb0,cb46dface0e28a2c,Jorge Rivera,d632d156c0549e07,Nissen Osterneck,Jorge Rivera,Middleweight Bout,Decision - Split,3,5:00,3 Rnd (5-5-5),Dan Miragliotta,"April 01, 2009"
a561360edf66ee6f,054defd5420a551f,Rob Kimmons,d35c3ed553b71fa2,Joe Vedepo,Rob Kimmons,Middleweight Bout,Submission,1,1:54,3 Rnd (5-5-5),Herb Dean,"April 01, 2009"
ddc233f8ca7c05aa,d5f820c11a121050,Aaron Simpson,9ca265dfe8323db3,Tim McKenzie,Aaron Simpson,Middleweight Bout,KO/TKO,1,1:40,3 Rnd (5-5-5),Mario Yamasaki,"April 01, 2009"
011d818ec9bb3de6,ffc088e64fab57e9,Quinton Jackson,b9d0fd83bb8a147a,Keith Jardine,Quinton Jackson,Light Heavyweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Yves Lavigne,"March 07, 2009"
038c472ae3fd7728,68dd7b3783c19f9c,Shane Carwin,270b89c00ef0c55c,Gabriel Gonzaga,Shane Carwin,Heavyweight Bout,KO/TKO,1,1:09,3 Rnd (5-5-5),Dan Miragliotta,"March 07, 2009"
1df12710cfdb60f4,31123249b0bbf52e,Matt Brown,0359313549d230a1,Pete Sell,Matt Brown,Welterweight Bout,KO/TKO,1,1:32,3 Rnd (5-5-5),Yves Lavigne,"March 07, 2009"
798ca95afb5875ef,98b80a717b9bda17,Matt Hamill,179f1948dc234f1f,Mark Munoz,Matt Hamill,Light Heavyweight Bout,KO/TKO,1,3:53,3 Rnd (5-5-5),Dan Miragliotta,"March 07, 2009"
789a8911fcd6de13,7d96bc577e5178b2,Gray Maynard,d1941565abf50b16,Jim Miller,Gray Maynard,Lightweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Dan Miragliotta,"March 07, 2009"
31535a79c5959be8,eff47295daf721a6,Tamdan McCrory,a8d521d913df4e31,Ryan Madigan,Tamdan McCrory,Welterweight Bout,KO/TKO,1,3:35,3 Rnd (5-5-5),Yves Lavigne,"March 07, 2009"
d9d7e8e9149e61b1,234f3767ff0e5701,Kendall Grove,a6fd2173d5e2d7f0,Jason Day,Kendall Grove,Middleweight Bout,KO/TKO,1,1:32,3 Rnd (5-5-5),Rick Fike,"March 07, 2009"
39b79764bbac93cb,497ba5b12a4bfc47,Jason Brilz,c80095f6092271a7,Tim Boetsch,Jason Brilz,Light Heavyweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Dan Miragliotta,"March 07, 2009"
731a3120fdffa44c,fa315e6c77eee106,Brandon Vera,83d0de122f2f9664,Michael Patt,Brandon Vera,Light Heavyweight Bout,KO/TKO,2,1:27,3 Rnd (5-5-5),Yves Lavigne,"March 07, 2009"
21b02cb26307ac0f,2db7fa8db6bc9632,Shane Nelson,f2c8ebbeafd45f2b,Aaron Riley,Shane Nelson,Lightweight Bout,KO/TKO,1,0:44,3 Rnd (5-5-5),Rick Fike,"March 07, 2009"
56aac937d9f1d13a,82e7929bf6c2b689,Diego Sanchez,79899ecf62020f6d,Joe Stevenson,Diego Sanchez,Lightweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Dan Miragliotta,"February 21, 2009"
9379672d351808a3,473ce3aa581251a2,Dan Hardy,23a16ebe733e3041,Rory Markham,Dan Hardy,Welterweight Bout,KO/TKO,1,1:09,3 Rnd (5-5-5),Kevin Mulhall,"February 21, 2009"
c1b0670419fa0894,a8e6a69796280f17,Nate Marquardt,af5b208e97f5d382,Wilson Gouveia,Nate Marquardt,Middleweight Bout,KO/TKO,3,3:10,3 Rnd (5-5-5),Leon Roberts,"February 21, 2009"
995d42d9ff422ed1,427b5953ac8e3a27,Demian Maia,48d1f690b763934c,Chael Sonnen,Demian Maia,Middleweight Bout,Submission,1,2:37,3 Rnd (5-5-5),Dan Miragliotta,"February 21, 2009"
fd05ac3ac2f7d042,30a09e43f15f1d75,Paulo Thiago,dd37fd509af89f15,Josh Koscheck,Paulo Thiago,Welterweight Bout,KO/TKO,1,3:29,3 Rnd (5-5-5),Marc Goddard,"February 21, 2009"
0bf249717dacc5c3,33011768c3c4dc9a,Terry Etim,3138fab619faf4d1,Brian Cobb,Terry Etim,Lightweight Bout,KO/TKO,2,0:10,3 Rnd (5-5-5),Kevin Mulhall,"February 21, 2009"
95c229097cd2d7c3,63def5a5662a6917,Junior Dos Santos,ebc1f40e00e0c481,Stefan Struve,Junior Dos Santos,Heavyweight Bout,KO/TKO,1,0:54,3 Rnd (5-5-5),Dan Miragliotta,"February 21, 2009"
d89b849df7bff79b,e5c9de15bb58b1c6,Evan Dunham,58bc81376286b3d3,Per Eklund,Evan Dunham,Lightweight Bout,KO/TKO,1,2:13,3 Rnd (5-5-5),Marc Goddard,"February 21, 2009"
0d395cb5d91f811f,51b0bb73a1da34bc,Mike Ciesnolevicz,36a432f22144843e,Neil Grove,Mike Ciesnolevicz,Heavyweight Bout,Submission,1,1:03,3 Rnd (5-5-5),Leon Roberts,"February 21, 2009"
cdfaa6f4154a0ee9,aac5ac38148f0528,Paul Kelly,725a834930c2b5bf,Troy Mandaloniz,Paul Kelly,Welterweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Kevin Mulhall,"February 21, 2009"
83c5a944258d2332,3bad7ef643840f67,Joe Lauzon,18968f97ad34f15c,Jeremy Stephens,Joe Lauzon,Lightweight Bout,Submission,2,4:43,3 Rnd (5-5-5),Troy Waugh,"February 07, 2009"
2d80f60b67791b97,0ff11cc094e887bc,Cain Velasquez,a421465acbe59c77,Denis Stojnic,Cain Velasquez,Heavyweight Bout,KO/TKO,2,2:34,3 Rnd (5-5-5),Jorge Ortiz,"February 07, 2009"
df7f3c60c523ca55,d1a1314976c50bef,Josh Neer,86f582852a5b240a,Mac Danzig,Josh Neer,Lightweight Bout,Submission,2,3:36,3 Rnd (5-5-5),Jorge Alonso,"February 07, 2009"
868833557ae90877,365fee2da473b177,Anthony Johnson,9583662df31d943f,Luigi Fioravanti,Anthony Johnson,Welterweight Bout,KO/TKO,1,4:39,3 Rnd (5-5-5),Troy Waugh,"February 07, 2009"
0a1f2e1f9d91bc9a,aa1952ec0b3dd8e1,Kurt Pellegrino,dc0f07928009a127,Rob Emerson,Kurt Pellegrino,Lightweight Bout,Submission,2,3:14,3 Rnd (5-5-5),Jorge Ortiz,"February 07, 2009"
14c3447726332f2b,d0c29452d3272603,Dan Miller,4f2fcbefb668689d,Jake Rosholt,Dan Miller,Middleweight Bout,Submission,1,1:03,3 Rnd (5-5-5),Jorge Alonso,"February 07, 2009"
6a663c04dfe5b88e,5731cc327790b731,Matt Veach,bfc2fc38a0e20211,Matt Grice,Matt Veach,Lightweight Bout,KO/TKO,1,4:34,3 Rnd (5-5-5),Troy Waugh,"February 07, 2009"
c9721146eba68c2a,75e5fec9f72910ef,Gleison Tibau,7d21de9c6d7c98b2,Rich Clementi,Gleison Tibau,Lightweight Bout,Submission,1,4:35,3 Rnd (5-5-5),Jorge Ortiz,"February 07, 2009"
26888b89fbd860cf,f8fe2053d73d7bcf,Nick Catone,b05086131c6f5dc5,Derek Downey,Nick Catone,Middleweight Bout,Submission,2,1:15,3 Rnd (5-5-5),Jorge Alonso,"February 07, 2009"
e4420b9812501c17,d023ae89a2a4a41e,Matthew Riddle,2f3f12002564bb55,Steve Bruno,Matthew Riddle,Welterweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Troy Waugh,"February 07, 2009"
a158e4ff7ea93d43,6506c1d34da9c013,Georges St-Pierre,73c7cfa551289285,BJ Penn,Georges St-Pierre,UFC Welterweight Title Bout,KO/TKO,4,5:00,5 Rnd (5-5-5-5-5),Herb Dean,"January 31, 2009"
41b9240c854b0956,f7a7f7118d4b01b6,Lyoto Machida,2924886ee9c4c527,Thiago Silva,Lyoto Machida,Light Heavyweight Bout,KO/TKO,1,4:59,3 Rnd (5-5-5),Yves Lavigne,"January 31, 2009"
afb9d3476c5caafa,07f72a2a7591b409,Jon Jones,c6a33ff198aaaeeb,Stephan Bonnar,Jon Jones,Light Heavyweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Steve Mazzagatti,"January 31, 2009"
aa161809e78bef96,349aaa3da11eb587,Karo Parisyan,9bcf8603ceb25680,Dong Hyun Kim,NC,Welterweight Bout,Overturned,3,5:00,3 Rnd (5-5-5),Josh Rosenthal,"January 31, 2009"
92e9c53671ac8fe7,c47df9303d318c67,Clay Guida,8355922d564b152c,Nate Diaz,Clay Guida,Lightweight Bout,Decision - Split,3,5:00,3 Rnd (5-5-5),Yves Lavigne,"January 31, 2009"
c598261fac8cf23a,6f018c039b4d5d80,Jon Fitch,b2acebbef8da14ea,Akihiro Gono,Jon Fitch,Welterweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Steve Mazzagatti,"January 31, 2009"
e6dd15ef9fd7927e,8a59d346dc976a10,Thiago Tavares,cc6f9d1e89f3449a,Manvel Gamburyan,Thiago Tavares,Lightweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Josh Rosenthal,"January 31, 2009"
08f5bdfe45082ec5,fc31f896cde2bc2e,John Howard,a56607a451e4c70d,Chris Wilson,John Howard,Welterweight Bout,Decision - Split,3,5:00,3 Rnd (5-5-5),Herb Dean,"January 31, 2009"
1cb28e867dd749b8,20bcc9966affb19c,Jake O'Brien,f1b2a4365799c48b,Christian Wellisch,Jake O'Brien,Light Heavyweight Bout,Decision - Split,3,5:00,3 Rnd (5-5-5),Yves Lavigne,"January 31, 2009"
fb7d31b36bebc5af,480b702debcb5433,Dan Cramer,de62052b2ede65ba,Matt Arroyo,Dan Cramer,Welterweight Bout,Decision - Split,3,5:00,3 Rnd (5-5-5),Steve Mazzagatti,"January 31, 2009"
cb7cfa8b9900878f,1ccf4e7caff270df,Dan Henderson,d897897060f10a3a,Rich Franklin,Dan Henderson,Light Heavyweight Bout,Decision - Split,3,5:00,3 Rnd (5-5-5),Dan Miragliotta,"January 17, 2009"
396214fd188c2549,140745cbbcb023ac,Mauricio Rua,21b8a0f5c231096f,Mark Coleman,Mauricio Rua,Light Heavyweight Bout,KO/TKO,3,4:36,3 Rnd (5-5-5),Kevin Mulhall,"January 17, 2009"
dd5f7a14f5782f79,8ddf9c51c5fdea75,Rousimar Palhares,8d26912cd2aeb366,Jeremy Horn,Rousimar Palhares,Middleweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Leon Roberts,"January 17, 2009"
591e7797363a6c89,4130a743d9d22163,Alan Belcher,3c241737a6069b9f,Denis Kang,Alan Belcher,Middleweight Bout,Submission,2,4:36,3 Rnd (5-5-5),Dan Miragliotta,"January 17, 2009"
e90dd017386025c4,b7d524c77c27389b,Marcus Davis,91acd6910b802a9e,Chris Lytle,Marcus Davis,Welterweight Bout,Decision - Split,3,5:00,3 Rnd (5-5-5),Marc Goddard,"January 17, 2009"
20b84b2cbfb92dc7,28f3c2258a1d8874,John Hathaway,eae4aec1a5a8ff01,Tom Egan,John Hathaway,Welterweight Bout,KO/TKO,1,4:36,3 Rnd (5-5-5),Marc Goddard,"January 17, 2009"
e9658a79cfaafbb1,8b69839f3555a67b,Martin Kampmann,8fd1f27e86661ede,Alexandre Barros,Martin Kampmann,Welterweight Bout,KO/TKO,2,3:09,3 Rnd (5-5-5),Kevin Mulhall,"January 17, 2009"
4da34f2980b5c58d,f59f1d3a2ff13edd,Eric Schafer,3795fca327cbcf23,Antonio Mendes,Eric Schafer,Light Heavyweight Bout,KO/TKO,1,3:35,3 Rnd (5-5-5),Dan Miragliotta,"January 17, 2009"
5a3b530c73106c5c,679a9054e2815943,Tomasz Drwal,b23fca14c7b79935,Ivan Serati,Tomasz Drwal,Light Heavyweight Bout,KO/TKO,1,2:02,3 Rnd (5-5-5),Leon Roberts,"January 17, 2009"
f046dfa306dc7acb,5f87a5c00b3d17ed,Dennis Siver,04c15b52c3cc1cab,Nate Mohr,Dennis Siver,Lightweight Bout,KO/TKO,3,3:45,3 Rnd (5-5-5),Kevin Mulhall,"January 17, 2009"
041dd0fae4650970,ee779c43a8926d52,Rashad Evans,fcffee71cff5530e,Forrest Griffin,Rashad Evans,UFC Light Heavyweight Title Bout,KO/TKO,3,2:46,5 Rnd (5-5-5-5-5),Steve Mazzagatti,"December 27, 2008"
02c54d382fb1c347,1ff9589f9065a9ed,Frank Mir,ee9d73f4fee9cbdd,Antonio Rodrigo Nogueira,Frank Mir,UFC Interim Heavyweight Title Bout,KO/TKO,2,1:54,5 Rnd (5-5-5-5-5),Herb Dean,"December 27, 2008"
b8927a3a2735acb0,5d7bdab5e03e3216,CB Dollaway,5b2d7906aa894274,Mike Massenzio,CB Dollaway,Middleweight Bout,KO/TKO,1,3:01,3 Rnd (5-5-5),Yves Lavigne,"December 27, 2008"
c62d5962b99938de,ffc088e64fab57e9,Quinton Jackson,a1f6999fe57236e0,Wanderlei Silva,Quinton Jackson,Light Heavyweight Bout,KO/TKO,1,3:21,3 Rnd (5-5-5),Yves Lavigne,"December 27, 2008"
b3f4583109b429af,1eacf73d6a0055dc,Cheick Kongo,1cf1310684a841f5,Mostapha Al-Turk,Cheick Kongo,Heavyweight Bout,KO/TKO,1,4:37,3 Rnd (5-5-5),Steve Mazzagatti,"December 27, 2008"
4918b7e3600f67a1,acff437707625fc7,Yushin Okami,68c6cd5287b473a7,Dean Lister,Yushin Okami,Middleweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Herb Dean,"December 27, 2008"
59e653313c871c3f,69b69c0178c4004d,Antoni Hardonk,b51841e7c594090d,Mike Wessel,Antoni Hardonk,Heavyweight Bout,KO/TKO,2,2:09,3 Rnd (5-5-5),Yves Lavigne,"December 27, 2008"
539eff1fe2fb39ba,98b80a717b9bda17,Matt Hamill,46e2ca71fd5089cb,Reese Andy,Matt Hamill,Light Heavyweight Bout,KO/TKO,2,2:19,3 Rnd (5-5-5),Steve Mazzagatti,"December 27, 2008"
f27bf6f21410547f,7e69a4b0961aa555,Brad Blackburn,55a7b2d4e54ffac9,Ryo Chonan,Brad Blackburn,Welterweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Herb Dean,"December 27, 2008"
8add23232cdb36ee,658c3465581ae46b,Pat Barry,dd8aec6de7035943,Dan Evensen,Pat Barry,Heavyweight Bout,KO/TKO,1,2:36,3 Rnd (5-5-5),Yves Lavigne,"December 27, 2008"
86b8419f22f398c0,83fd97284f4bb4a4,Efrain Escudero,64360e618823a8e4,Phillipe Nover,Efrain Escudero,Ultimate Fighter 8 Lightweight Tournament Title Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Steve Mazzagatti,"December 13, 2008"
e65da830a1928fe6,c0ab242c40decc55,Ryan Bader,88a9bc81271ccd89,Vinny Magalhaes,Ryan Bader,Ultimate Fighter 8 Light Heavyweight Tournament Title Bout,KO/TKO,1,2:18,3 Rnd (5-5-5),Herb Dean,"December 13, 2008"
f7cd0a90da3be3b2,365fee2da473b177,Anthony Johnson,a6d8bfe9e0c8153b,Kevin Burns,Anthony Johnson,Welterweight Bout,KO/TKO,3,0:28,3 Rnd (5-5-5),Mario Yamasaki,"December 13, 2008"
0b58bd40373b1811,af5b208e97f5d382,Wilson Gouveia,2be6596a9db33bf5,Jason MacDonald,Wilson Gouveia,Middleweight Bout,KO/TKO,1,2:18,3 Rnd (5-5-5),Josh Rosenthal,"December 13, 2008"
ec8ad2966a6816b3,d74cba8566291bfa,Junie Browning,5669b828e7e11329,David Kaplan,Junie Browning,Lightweight Bout,Submission,2,1:32,3 Rnd (5-5-5),Steve Mazzagatti,"December 13, 2008"
edeba52fc9b2855f,59583ff832fe9d68,Krzysztof Soszynski,5114f1b5ad4cdf72,Shane Primm,Krzysztof Soszynski,Light Heavyweight Bout,Submission,2,3:27,3 Rnd (5-5-5),Herb Dean,"December 13, 2008"
59bd4e83d8f846ee,a08d909a5be6f410,Eliot Marshall,d1dcd4e96464a53d,Jules Bruchez,Eliot Marshall,Light Heavyweight Bout,Submission,1,1:27,3 Rnd (5-5-5),Mario Yamasaki,"December 13, 2008"
09b36c7157770516,4d44f37107f01b9b,Tom Lawlor,b959e8c7fd8390d2,Kyle Kingsbury,Tom Lawlor,Light Heavyweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Josh Rosenthal,"December 13, 2008"
52e07b6540fad19e,2db7fa8db6bc9632,Shane Nelson,3c0437fbeda06962,George Roop,Shane Nelson,Lightweight Bout,Decision - Split,3,5:00,3 Rnd (5-5-5),Mario Yamasaki,"December 13, 2008"
bacb62c4f2058fd8,37b1696e6d115957,Rolando Delgado,b18fb36a4aa00093,John Polakowski,Rolando Delgado,Lightweight Bout,Submission,2,2:18,3 Rnd (5-5-5),Josh Rosenthal,"December 13, 2008"
11c3035dd9104e50,dd37fd509af89f15,Josh Koscheck,ab8900ae1f1dfd4c,Yoshiyuki Yoshida,Josh Koscheck,Welterweight Bout,KO/TKO,1,2:15,3 Rnd (5-5-5),Mario Yamasaki,"December 10, 2008"
0f235698600c962e,9fe85152f351e737,Mike Swick,fb1538b46877a695,Jonathan Goulet,Mike Swick,Welterweight Bout,KO/TKO,1,0:33,3 Rnd (5-5-5),Dan Miragliotta,"December 10, 2008"
d8f64b001cd590fa,f1f9e48a0d150757,Steve Cantwell,38b50fd1e1b5b656,Razak Al-Hassan,Steve Cantwell,Light Heavyweight Bout,Submission,1,4:04,3 Rnd (5-5-5),Mario Yamasaki,"December 10, 2008"
83406cd29d3c2d0f,89b8d1bf1ff09d1d,Tim Credeur,cbf94e4c4af4ff6d,Nate Loughran,Tim Credeur,Middleweight Bout,KO/TKO,2,5:00,3 Rnd (5-5-5),Dan Miragliotta,"December 10, 2008"
d90567f7d4372160,d1941565abf50b16,Jim Miller,eb29176b03dfa888,Matt Wiman,Jim Miller,Lightweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Mario Yamasaki,"December 10, 2008"
ecfe522e5f1e766b,9583662df31d943f,Luigi Fioravanti,91d73ee59347ac16,Brodie Farber,Luigi Fioravanti,Catch Weight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Al Coley,"December 10, 2008"
44c9ca6a502db390,2f3f12002564bb55,Steve Bruno,3ba3b5cc94498437,Johnny Rees,Steve Bruno,Welterweight Bout,Submission,2,3:44,3 Rnd (5-5-5),Donnie Jessup,"December 10, 2008"
79298011365a6d90,484acc7b0f856ce9,Ben Saunders,aa79d5399571068e,Brandon Wolff,Ben Saunders,Welterweight Bout,KO/TKO,1,1:49,3 Rnd (5-5-5),Al Coley,"December 10, 2008"
c4e16d57dd9a1b39,058e4e08a1ad8aba,Dale Hartt,abbc737317f66b81,Corey Hill,Dale Hartt,Lightweight Bout,KO/TKO,2,0:20,3 Rnd (5-5-5),Donnie Jessup,"December 10, 2008"
2f736846aebbf12d,75f871836d41f90f,Justin McCully,7f0b4a75ef3039a3,Eddie Sanchez,Justin McCully,Heavyweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Dan Miragliotta,"December 10, 2008"
75577b11361cb645,513c6f1715e547a8,Brock Lesnar,0aa92558424ced9e,Randy Couture,Brock Lesnar,UFC Heavyweight Title Bout,KO/TKO,2,3:07,5 Rnd (5-5-5-5-5),Mario Yamasaki,"November 15, 2008"
821c27f0dbb27e86,cb139171ed1b69fe,Kenny Florian,79899ecf62020f6d,Joe Stevenson,Kenny Florian,Lightweight Bout,Submission,1,4:03,3 Rnd (5-5-5),Herb Dean,"November 15, 2008"
c739195deef32b45,a149d6bc670cdb60,Dustin Hazelett,eff47295daf721a6,Tamdan McCrory,Dustin Hazelett,Welterweight Bout,Submission,1,3:59,3 Rnd (5-5-5),Steve Mazzagatti,"November 15, 2008"
e94d7bfb0c92e30d,270b89c00ef0c55c,Gabriel Gonzaga,7649c4c95b824488,Josh Hendricks,Gabriel Gonzaga,Heavyweight Bout,KO/TKO,1,1:01,3 Rnd (5-5-5),Steve Mazzagatti,"November 15, 2008"
bfd846ad4d597bbb,427b5953ac8e3a27,Demian Maia,52cae54377b433b7,Nate Quarry,Demian Maia,Middleweight Bout,Submission,1,2:13,3 Rnd (5-5-5),Herb Dean,"November 15, 2008"
958bd435389dd12a,f2c8ebbeafd45f2b,Aaron Riley,04d5718ed2661e8c,Jorge Gurgel,Aaron Riley,Lightweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Mario Yamasaki,"November 15, 2008"
